7.807881772135282228e-01 0.000000000000000000e+00 1.046036015315344493e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.488727409792838630e-02 1.238641885353898714e-01 0.000000000000000000e+00
0.000000000000000000e+00 7.155470253015581150e-01 0.000000000000000000e+00 1.348763316075999030e-01 3.623852970146938801e-03 9.652113499422802778e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.943165512646704313e-02
8.373303986996922035e-03 0.000000000000000000e+00 8.225719520079132208e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.691754930492699146e-03 1.663078638278248089e-01 2.785498843279381946e-05 2.727025833958741501e-05
0.000000000000000000e+00 2.850962586009541527e-02 0.000000000000000000e+00 9.454448349041300048e-01 1.211585475795862003e-02 1.392968447781606917e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 1.316785540140187095e-02 0.000000000000000000e+00 2.082776965374922573e-01 6.955922867952660793e-01 0.000000000000000000e+00 7.656331283465298010e-02 0.000000000000000000e+00 0.000000000000000000e+00 6.398848431186856568e-03
0.000000000000000000e+00 1.049283105899284779e-01 0.000000000000000000e+00 7.164003133055812933e-02 0.000000000000000000e+00 8.234316580795134621e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 1.138217610662727031e-01 0.000000000000000000e+00 1.216126100092710244e-01 0.000000000000000000e+00 7.447795824869296588e-01 1.168892122559498726e-03 0.000000000000000000e+00 1.861715431496726095e-02
6.447913700241975077e-02 0.000000000000000000e+00 1.578116981317610190e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.623077100901493810e-05 7.763387428033461379e-01 1.344191291464146877e-03 0.000000000000000000e+00
2.059748359707884724e-01 0.000000000000000000e+00 5.786569394718166904e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.942746506749973571e-03 7.886227543666888273e-01 2.401797461825489095e-03
0.000000000000000000e+00 2.474302398905114386e-01 1.000055924854326280e-03 0.000000000000000000e+00 8.814647859537859398e-03 0.000000000000000000e+00 1.614576213490341583e-02 0.000000000000000000e+00 4.239876760875971318e-02 6.842105265814332204e-01
