7.183565273396561590e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.558653635761195200e-02 7.937649224201277082e-03 0.000000000000000000e+00 0.000000000000000000e+00 2.581192870785306570e-01
0.000000000000000000e+00 9.633732537238511862e-01 1.457172971847601323e-04 0.000000000000000000e+00 2.592483571277777281e-03 1.958165962581732576e-04 0.000000000000000000e+00 0.000000000000000000e+00 3.369272881142813814e-02 0.000000000000000000e+00
0.000000000000000000e+00 6.270002780704585395e-04 7.267915311251470500e-01 0.000000000000000000e+00 0.000000000000000000e+00 3.282258837843389423e-03 0.000000000000000000e+00 0.000000000000000000e+00 2.692992097589390066e-01 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.582822084622677261e-01 0.000000000000000000e+00 3.328633400614109273e-03 4.012454515213657591e-01 3.714370661575239901e-02 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 1.493018624038998377e-02 0.000000000000000000e+00 0.000000000000000000e+00 7.888697646211642045e-01 2.816803086592359340e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.680320182725222600e-01
1.159910761700370767e-02 4.828044789187260549e-04 1.880779979748025722e-03 1.083707072912521178e-04 1.205949352761171746e-02 8.280028427464777296e-01 5.735780795091820206e-02 0.000000000000000000e+00 0.000000000000000000e+00 8.850879299203066874e-02
1.865628555165458127e-02 0.000000000000000000e+00 0.000000000000000000e+00 4.125858980962895939e-02 0.000000000000000000e+00 1.811552238748179722e-01 7.578796559902731822e-01 6.773465701838413339e-04 0.000000000000000000e+00 3.728982034413334747e-04
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.698735948253617400e-01 0.000000000000000000e+00 0.000000000000000000e+00 3.012640535908342465e-02 7.999999998155548075e-01 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 5.480542106979796602e-02 1.018042210203055908e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.433903579098963599e-01 0.000000000000000000e+00
7.487003179568485489e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.803994932130579598e-02 3.449840512752177374e-02 4.601978381379636670e-05 0.000000000000000000e+00 0.000000000000000000e+00 8.625455939716736298e-01
