uid, cores, executable, ExecutingPending, AgentStagingOutput, PendingInputStaging, FAILED, StagingInput, StagingOutput, Executing, AgentStagingInputPending, Done, AgentStagingOutputPending, AllocatingPending, New, Allocating, AgentStagingInput, PendingOutputStaging,
unit.000024, 8, gmx mdrun, 133.464900017, 420.047600031, 131.705199957, 423.821099997, 132.528399944, 421.572599888, 133.478399992, 132.55369997, 421.59800005, 420.038899899, 133.469300032, 131.576100111, 133.464600086, 133.466700077, 420.059299946
unit.000027, 8, gmx mdrun, 133.476999998, 451.125999928, 132.171099901, 452.37680006, 132.631900072, 451.898499966, 133.51699996, 132.662199974, 451.923700094, 451.119699955, 133.481300116, 132.019799948, 133.476700068, 133.479200125, 451.18479991
unit.000026, 8, gmx mdrun, 133.470300198, 463.157999992, 132.014199972, 465.256000042, 132.579299927, 463.807899952, 133.497999907, 132.604599953, 463.833199978, 463.151799917, 133.474699974, 131.86439991, 133.470000029, 133.472700119, 463.161399841
unit.000021, 8, gmx mdrun, 132.267300129, 515.681299925, 131.138999939, 516.732800007, 131.276799917, 515.618400097, 132.275899887, 131.30340004, 515.643699884, 515.675100088, 132.271699905, 131.010499954, 132.267100096, 132.269599915, 515.736299992
unit.000020, 8, gmx mdrun, 132.276100159, 499.438899994, 131.004199982, 500.287899971, 131.382100105, 499.478800058, 132.306599855, 131.407299995, 499.503999949, 499.432699919, 132.280499935, 130.875799894, 132.27579999, 132.278300047, 499.506199837
unit.000023, 8, gmx mdrun, 133.604700089, 506.556799889, 131.568099976, 506.903300047, 132.664999962, 506.586199999, 133.604599953, 132.691499949, 506.611599922, 506.550499916, 133.608799934, 131.440700054, 133.604400158, 133.606699944, 506.568399906
unit.000022, 8, gmx mdrun, 132.279200077, 442.303200006, 131.27579999, 442.788399935, 131.382600069, 442.306099892, 132.316600084, 131.407700062, 442.331199884, 442.296999931, 132.283699989, 131.145200014, 132.279000044, 132.281199932, 442.358599901
unit.000065, 1, python, 515.081400156, 516.984699965, 513.532700062, 520.016799927, 514.300899982, 517.4921, 515.086099863, 514.326299906, 518.292399883, 516.978600025, 515.085799932, 513.405699968, 515.081200123, 515.081099987, 517.018399954
unit.000090, 1, python, 729.219600201, 731.280099869, 727.291199923, 733.531500101, 728.1322999, 732.184200048, 729.219399929, 728.157500029, 732.979799986, 731.270699978, 729.223700047, 727.164200068, 729.219300032, 729.217900038, 731.316499949
unit.000091, 12, gmx mdrun, 732.245200157, 921.900699854, 730.447400093, 924.056099892, 731.296999931, 923.424400091, 732.2579, 731.32220006, 923.449700117, 921.891700029, 732.249599934, 730.320499897, 732.244899988, 732.246799946, 922.006199837
unit.000092, 12, gmx mdrun, 732.242000103, 938.43659997, 730.579299927, 940.359100103, 731.262300014, 939.622100115, 732.24180007, 731.287499905, 939.647300005, 938.427700043, 732.246099949, 730.452600002, 732.241700172, 732.24180007, 938.474599838
unit.000093, 1, gmx grompp, 735.364900112, 738.697299957, 733.734899998, 739.950700045, 734.392800093, 739.164599895, 735.364899874, 734.418100119, 739.189899921, 738.686800003, 735.368999958, 733.607700109, 735.364600182, 735.364200115, 738.705999851
unit.000094, 8, gmx mdrun, 741.671500206, 1038.55779982, 740.159399986, 1041.13310003, 740.585400105, 1039.61420012, 741.671299934, 740.610599995, 1039.6394999, 1038.54879999, 741.675499916, 740.024699926, 741.67110014, 741.672800064, 1038.57189989
unit.000095, 1, python, 764.271700144, 766.053999901, 762.521399975, 768.757400036, 763.191400051, 765.957799911, 764.271499872, 763.216799974, 766.744100094, 766.044699907, 764.275700092, 762.394200087, 764.271400213, 764.270400047, 766.094300032
unit.000096, 1, gmx grompp, 770.372900009, 774.072799921, 768.938699961, 775.183399916, 769.376899958, 774.989200115, 770.372799873, 769.40199995, 775.014300108, 774.062299967, 770.376899958, 768.811300039, 770.372600079, 770.372699976, 774.129799843
unit.000097, 12, gmx mdrun, 878.090300083, 1067.02209997, 775.35529995, 1070.71230006, 775.55979991, 1067.86170006, 878.09010005, 775.585000038, 1067.88680005, 1067.01300001, 776.527100086, 775.228199959, 776.522700071, 776.523699999, 1067.06329989
unit.000098, 1, python, 821.735500097, 824.679099798, 820.219300032, 829.698499918, 820.979000092, 825.620500088, 821.735300064, 821.004199982, 826.421799898, 824.669699907, 821.739599943, 820.092299938, 821.735200167, 821.732500076, 824.718199968
unit.000099, 1, gmx grompp, 830.974300146, 832.797600031, 829.894999981, 833.122200012, 830.246200085, 832.607199907, 830.97420001, 830.271399975, 832.6322999, 832.78760004, 830.978300095, 829.76789999, 830.973999977, 830.970299959, 832.825799942
unit.000032, 1, python, 424.96660018, 427.063099861, 424.026299953, 429.754100084, 424.604700089, 428.82069993, 424.966399908, 424.629899979, 429.112499952, 427.056799889, 424.970700026, 423.897900105, 424.966300011, 424.96510005, 427.099999905
unit.000033, 1, python, 428.089300156, 429.469399929, 427.185800076, 432.985599995, 427.706399918, 430.164599895, 428.089400053, 427.731699944, 430.966700077, 429.463000059, 428.093300104, 427.058500051, 428.088999987, 428.08829999, 429.494799852
unit.000030, 8, gmx mdrun, 133.474100113, 510.667699814, 132.60529995, 513.34800005, 132.61439991, 510.584199905, 133.507499933, 132.639499903, 510.609400034, 510.66140008, 133.478500128, 132.473400116, 133.473800182, 133.475399971, 510.671799898
unit.000031, 8, gmx mdrun, 420.045800209, 723.654999971, 132.751499891, 727.00909996, 133.717600107, 723.869199991, 420.045599937, 133.743200064, 723.894399881, 723.646100044, 134.713400126, 132.610300064, 134.709000111, 134.710400105, 723.705699921
unit.000036, 1, gmx grompp, 434.380500078, 436.187399864, 433.101200104, 439.4368999, 433.464099884, 436.225699902, 434.380699873, 433.489200115, 436.250799894, 436.180999994, 434.384399891, 432.97390008, 434.380200148, 434.377099991, 436.219300032
unit.000037, 1, gmx grompp, 434.390000105, 436.220399857, 433.234100103, 439.487600088, 433.487799883, 436.276499987, 434.399399996, 433.512799978, 436.306699991, 436.181599855, 434.392400026, 433.106600046, 434.389700174, 434.38650012, 436.251999855
unit.000034, 1, python, 428.09920001, 429.495599985, 427.318900108, 432.935100079, 427.734899998, 430.432899952, 428.104799986, 427.760099888, 431.232700109, 429.46359992, 428.103100061, 427.191200018, 428.09890008, 428.095200062, 429.521799803
unit.000035, 1, gmx grompp, 431.257400036, 433.078799963, 429.94569993, 436.18569994, 430.356699944, 433.045099974, 431.2572999, 430.381799936, 433.070199966, 433.072399855, 431.261399984, 429.818399906, 431.257100105, 431.2572999, 433.116699934
unit.000133, 1, python, 1515.25630021, 1521.13919997, 1514.59599996, 1524.329, 1514.82060003, 1522.26999998, 1515.25620008, 1514.84590006, 1523.06019998, 1521.1329999, 1515.26049995, 1514.4684, 1515.25600004, 1515.25530005, 1521.1717999
unit.000132, 1, python, 1416.70590019, 1418.37080002, 1415.98799992, 1428.94659996, 1416.3901, 1418.78489995, 1416.70580006, 1416.41529989, 1425.90019989, 1418.36470008, 1416.71009994, 1415.86069989, 1416.70570016, 1416.7033, 1418.42659998
unit.000038, 2, gmx mdrun, 437.513400078, 1087.56760001, 436.390799999, 1090.41109991, 436.617399931, 1088.77160001, 437.513200045, 436.645499945, 1088.7967999, 1087.55879998, 437.517499924, 436.262700081, 437.513100147, 437.514800072, 1087.59329987
unit.000039, 1, python, 437.519600153, 438.794499874, 436.530299902, 442.719300032, 436.599499941, 439.417599916, 437.53219986, 436.624799967, 440.227799892, 438.788199902, 437.523900032, 436.395900011, 437.519299984, 437.518300056, 438.843599796
unit.000137, 1, gmx mdrun, 1828.41120005, 3167.87870002, 1827.48079991, 3171.6795001, 1827.91930008, 3168.36689997, 1828.41089988, 1827.94460011, 3168.39219999, 3167.87249994, 1828.41549993, 1827.35349989, 1828.41090012, 1828.41210008, 3167.93969989
unit.000136, 1, gmx grompp, 1822.24220014, 1825.23059988, 1820.84750009, 1827.273, 1821.73950005, 1826.23460007, 1822.2421, 1821.76460004, 1826.25970006, 1825.22440004, 1822.24640012, 1820.72040009, 1822.2420001, 1822.2414999, 1825.2744
unit.000135, 1, python, 1814.91750002, 1817.21689987, 1814.17939997, 1820.64190006, 1814.52399993, 1818.25209999, 1814.91729999, 1814.54940009, 1819.02270007, 1817.21079993, 1814.9217, 1814.05189991, 1814.91720009, 1814.91619992, 1817.27169991
unit.000134, 1, python, 1575.31030011, 1576.73029995, 1573.9303, 1580.36310005, 1574.37010002, 1577.25119996, 1575.31010008, 1574.39529991, 1578.05320001, 1576.72429991, 1575.31459999, 1573.80240011, 1575.31010008, 1574.78600001, 1576.77609992
unit.000142, 1, python, 2229.64740014, 2231.70869994, 2228.40770006, 2234.8283, 2228.87529993, 2232.64700007, 2229.6473, 2228.90059996, 2233.44560003, 2231.7026999, 2229.65170002, 2228.27970004, 2229.64720011, 2229.64610004, 2231.77509999
unit.000143, 1, python, 3173.72010016, 3174.88929987, 3171.84389997, 3181.60619998, 3172.83400011, 3175.61229992, 3173.72000003, 3172.8592999, 3178.77900004, 3174.88319993, 3173.72429991, 3171.71700001, 3173.7198, 3173.71819997, 3174.93479991
unit.000140, 5, gmx mdrun, 1874.56400013, 2227.13459992, 1873.73379993, 2228.24310017, 1874.27999997, 2228.01810002, 1874.56369996, 1874.30509996, 2228.04329991, 2227.09430003, 1874.56830001, 1873.60619998, 1874.5637002, 1874.56509995, 2227.1697998
unit.000141, 1, python, 2041.96070004, 2043.19069982, 2040.96070004, 2050.70029998, 2041.17810011, 2044.33410001, 2041.96210003, 2041.2033, 2049.03710008, 2043.18459988, 2041.96499991, 2040.83360004, 2041.9605, 2041.95970011, 2043.22860003
unit.000128, 12, gmx mdrun, 1219.54130006, 1410.6566999, 1218.55620003, 1415.66969991, 1219.16210008, 1412.57509995, 1219.54110003, 1219.18720007, 1412.60019994, 1410.65039992, 1219.54559994, 1218.42689991, 1219.54100013, 1219.54240012, 1410.68249989
unit.000129, 1, python, 1248.41070008, 1249.67569995, 1248.1408, 1254.52270007, 1248.16260004, 1250.91330004, 1248.41050005, 1248.19160008, 1251.76130009, 1249.66960001, 1248.41490006, 1248.01349998, 1248.41040015, 1248.40910006, 1249.70089984
unit.000045, 1, gmx grompp, 451.00180006, 452.731099844, 449.361299992, 455.638600111, 450.148600101, 453.441200018, 451.00180006, 450.173700094, 453.466300011, 452.724699974, 451.005800009, 449.23390007, 451.00150013, 450.997699976, 452.778499842
unit.000044, 6, gmx mdrun, 451.005200148, 817.261899948, 449.228499889, 820.052200079, 450.121799946, 818.384000063, 451.017999887, 450.147000074, 818.409199953, 817.253299952, 451.009500027, 449.101300001, 451.005000114, 451.006599903, 817.319599867
unit.000043, 1, gmx grompp, 444.847000122, 446.614699841, 442.961699963, 449.053999901, 443.909499884, 446.659600019, 444.846999884, 443.934600115, 446.68479991, 446.608399868, 444.850899935, 442.834399939, 444.846700191, 444.845900059, 446.659999847
unit.000042, 1, python, 443.659700155, 445.811999798, 442.828799963, 449.104899883, 442.832499981, 445.436399937, 443.659600019, 442.857700109, 446.229599953, 445.805700064, 443.663700104, 442.701900005, 443.659399986, 443.658600092, 445.843099833
unit.000041, 15, gmx mdrun, 440.641499996, 679.150599957, 439.772200108, 681.889899969, 439.780699968, 680.279799938, 440.657700062, 439.805799961, 680.305000067, 679.141700029, 440.645900011, 439.644299984, 440.641200066, 440.64380002, 679.189599991
unit.000040, 2, gmx mdrun, 440.638900042, 1097.88679981, 439.637900114, 1100.32299995, 439.730200052, 1098.90790009, 440.638900042, 439.755300045, 1098.93370008, 1097.88069987, 440.643000126, 439.509799957, 440.638600111, 440.637900114, 1097.93159986
unit.000120, 1, gmx grompp, 1098.30420017, 1103.09819984, 1097.24130011, 1106.95050001, 1097.77979994, 1103.63910007, 1098.3039999, 1097.80500007, 1103.66420007, 1103.09209991, 1098.30839992, 1097.11400008, 1098.3039, 1098.30419993, 1103.12389994
unit.000121, 1, python, 1101.42530012, 1104.30079985, 1100.50629997, 1107.00110006, 1100.90890002, 1104.71650004, 1101.42510009, 1100.93420005, 1105.48569989, 1104.29489994, 1101.4296, 1100.37899995, 1101.42500019, 1101.42479992, 1104.30909991
unit.000122, 8, gmx mdrun, 1108.61560011, 1411.2579, 1107.13730001, 1415.72110009, 1108.09520006, 1412.52489996, 1108.62279987, 1108.12220001, 1412.54999995, 1411.25199986, 1108.62000012, 1107.01020002, 1108.61540008, 1108.61730003, 1411.29069996
unit.000123, 1, gmx grompp, 1108.61240005, 1112.31659985, 1107.26900005, 1113.57739997, 1108.14560008, 1113.12700009, 1108.61229992, 1108.17090011, 1113.15219998, 1112.31049991, 1108.61660004, 1107.14229989, 1108.61210012, 1108.61190009, 1112.34369993
unit.000124, 3, gmx mdrun, 1114.76160002, 1571.62119985, 1113.73779988, 1573.73510003, 1114.30679989, 1573.09369993, 1114.76139998, 1114.33200002, 1573.11919999, 1571.61529994, 1114.7658999, 1113.6098001, 1114.76139998, 1114.76309991, 1571.65629983
unit.000125, 1, python, 1134.34870005, 1135.56159997, 1133.41810012, 1139.82340002, 1133.89669991, 1136.4000001, 1134.34859991, 1133.9223001, 1137.20790005, 1135.55550003, 1134.35299993, 1133.29060006, 1134.34850001, 1134.34789991, 1135.59949994
unit.000126, 1, python, 1206.2578001, 1208.5316, 1205.36849999, 1211.79500008, 1205.75539994, 1209.72140002, 1206.25760007, 1205.78069997, 1210.53710008, 1208.4914999, 1206.26200008, 1205.2414999, 1206.25750017, 1206.25530005, 1208.55999994
unit.000127, 1, gmx grompp, 1213.4454, 1215.21089983, 1211.98709989, 1218.36940002, 1212.9920001, 1215.69569993, 1213.44529986, 1213.0171001, 1215.72079992, 1215.20469999, 1213.44959998, 1211.8592, 1213.4452002, 1213.4447999, 1215.22119999
unit.000059, 1, python, 504.776900053, 506.858399868, 503.659699917, 510.11500001, 503.853300095, 507.714400053, 504.77670002, 503.878700018, 508.505100012, 506.852099895, 504.781100035, 503.532999992, 504.776600122, 504.775700092, 506.885499954
unit.000049, 9, gmx mdrun, 457.247300148, 708.821199894, 455.896699905, 710.776900053, 456.356100082, 708.41689992, 457.262000084, 456.381400108, 708.441999912, 708.812700033, 457.250799894, 455.769299984, 457.246999979, 457.247900009, 708.855099916
unit.000048, 1, gmx grompp, 457.243200064, 460.521099806, 455.764699936, 462.049400091, 456.381999969, 461.703999996, 457.243099928, 456.407399893, 461.729300022, 460.445100069, 457.247100115, 455.637500048, 457.242900133, 457.242300034, 460.563599825
unit.000054, 1, gmx grompp, 472.802000046, 477.189999819, 471.878200054, 481.193300009, 471.906399965, 478.003000021, 472.80189991, 471.931699991, 478.028199911, 477.183599949, 472.805999994, 471.750200033, 472.801700115, 472.80189991, 477.198299885
unit.000055, 1, gmx mdrun, 483.112699986, 1809.70409989, 481.355700016, 1814.01539993, 482.19659996, 1811.0165, 483.112400055, 482.221699953, 1811.04180002, 1809.69810009, 483.11680007, 481.228699923, 483.112400055, 483.114200115, 1809.76549983
unit.000056, 1, python, 492.387200117, 494.728199959, 490.881900072, 497.079099894, 491.462899923, 495.559499979, 492.387000084, 491.488199949, 496.373600006, 494.721899986, 492.391299963, 490.754800081, 492.386900187, 492.386199951, 494.759500027
unit.000057, 1, gmx grompp, 498.480900049, 500.342199802, 497.24819994, 503.546099901, 497.64350009, 500.606600046, 498.480799913, 497.668800116, 500.631599903, 500.335999966, 498.484899998, 497.120699883, 498.480600119, 498.480999947, 500.399499893
unit.000119, 1, python, 1095.18470001, 1099.2902, 1093.92980003, 1103.63680005, 1094.69930005, 1099.98580003, 1095.18449998, 1094.72460008, 1100.78239989, 1099.28419995, 1095.18889999, 1093.80250001, 1095.18440008, 1095.18379998, 1099.31830001
unit.000118, 1, python, 1092.16480017, 1094.1790998, 1090.61630011, 1097.03390002, 1091.56660008, 1095.03349996, 1092.16470003, 1091.59190011, 1095.80299997, 1094.17299986, 1092.16910005, 1090.48930001, 1092.16460013, 1092.1638999, 1094.18999982
unit.000052, 1, python, 466.512600183, 469.172499895, 465.414700031, 471.671700001, 465.697000027, 470.018199921, 466.512300014, 465.722100019, 470.791100025, 469.166199923, 466.516700029, 465.287199974, 466.512300014, 466.512099981, 469.211699963
unit.000053, 12, gmx mdrun, 507.561200142, 692.080999851, 468.671499968, 694.632600069, 468.801800013, 692.648900032, 507.560899973, 468.826999903, 692.674000025, 692.07220006, 469.636800051, 468.544100046, 469.632300138, 469.633100033, 692.111599922
unit.000115, 1, gmx grompp, 1048.92030001, 1052.29079986, 1047.93969989, 1054.35089993, 1048.39669991, 1053.43860006, 1048.92030001, 1048.42190003, 1053.46370006, 1052.28040004, 1048.92429996, 1047.81220007, 1048.92000008, 1048.91939998, 1052.3500998
unit.000114, 1, python, 1042.78420019, 1044.17069983, 1041.32229996, 1047.75500011, 1042.18120003, 1044.79819989, 1042.78410006, 1042.20650005, 1045.61789989, 1044.16149998, 1042.78830004, 1041.1947, 1042.78400016, 1042.78320003, 1044.23650002
unit.000117, 1, python, 1071.59890008, 1073.53799987, 1070.87199998, 1077.28670001, 1071.03069997, 1074.07200003, 1071.60360003, 1071.05579996, 1074.86890006, 1073.52880001, 1071.60290003, 1070.74530005, 1071.59860015, 1071.59759998, 1073.5467
unit.000116, 3, gmx mdrun, 1055.07529998, 1511.42229986, 1054.55719995, 1514.40960002, 1054.55990005, 1512.47270012, 1055.07509995, 1054.58500004, 1512.49799991, 1511.41619992, 1055.07940006, 1054.4296999, 1055.07500005, 1055.07579994, 1511.4448998
unit.000058, 1, python, 501.654200077, 503.703799963, 500.454200029, 506.77850008, 500.75270009, 503.736599922, 501.653899908, 500.777899981, 504.506700039, 503.64380002, 501.658299923, 500.327199936, 501.653900146, 501.653199911, 503.733399868
unit.000139, 1, gmx grompp, 1868.41950011, 1870.10459995, 1867.1164, 1873.54150009, 1868.08130002, 1871.1479001, 1868.41939998, 1868.10640001, 1871.17339993, 1870.09839988, 1868.42370009, 1866.98810005, 1868.41930008, 1868.41910005, 1870.2178998
unit.000113, 12, gmx mdrun, 993.495200157, 1244.26499987, 992.681999922, 1247.94779992, 993.239700079, 1245.72650003, 993.495100021, 993.265000105, 1245.75410008, 1244.25889993, 993.499300003, 992.554100037, 993.494899988, 993.495899916, 1244.29849982
unit.000112, 1, gmx grompp, 987.33460021, 990.855899811, 986.153599977, 992.473799944, 987.029999971, 992.114599943, 987.334500074, 987.0552001, 992.140000105, 990.845499992, 987.33859992, 986.025700092, 987.334300041, 987.333699942, 990.889799833
unit.000138, 1, python, 1861.21870017, 1864.1941998, 1860.48740005, 1866.91300011, 1860.87820005, 1865.37479997, 1861.2184999, 1860.90359998, 1866.22370005, 1864.18809986, 1861.22289991, 1860.35949993, 1861.2184, 1861.2177999, 1864.21969986
unit.000111, 1, python, 977.000200033, 980.53219986, 976.372100115, 985.94749999, 976.763999939, 982.046499968, 977.000099897, 976.789200068, 982.84800005, 980.523000002, 977.004300117, 976.244600058, 976.999900103, 976.999000072, 980.541800022
unit.000131, 1, python, 1416.71130013, 1418.42719984, 1415.85529995, 1428.99819994, 1416.39059997, 1419.77139997, 1416.71709991, 1416.41580009, 1427.41190004, 1418.36520004, 1416.71569991, 1415.72839999, 1416.7111001, 1416.71079993, 1418.45719981
unit.000102, 1, python, 882.33310008, 884.407099962, 881.427400112, 887.772599936, 881.642800093, 885.407200098, 882.332900047, 881.667900085, 886.175499916, 884.398200035, 882.337199926, 881.299000025, 882.33280015, 882.331599951, 884.454299927
unit.000103, 1, gmx grompp, 885.459200144, 887.621199846, 884.687000036, 891.058700085, 884.762599945, 888.254499912, 885.459100008, 884.787699938, 888.279599905, 887.611199856, 885.463200092, 884.559499979, 885.458900213, 885.456500053, 887.651799917
unit.000100, 6, gmx mdrun, 834.140600204, 1131.35299993, 833.101900101, 1133.24519992, 833.34890008, 1132.24130011, 834.140399933, 833.37409997, 1132.2664001, 1131.34680009, 834.144799948, 832.974699974, 834.140400171, 834.140899897, 1131.38649988
unit.000101, 1, python, 879.311000109, 882.001299858, 878.116400003, 884.512000084, 878.553499937, 883.07249999, 879.310800076, 878.578700066, 883.866100073, 881.992399931, 879.315099955, 877.989099979, 879.310700178, 879.308399916, 882.009699821
unit.000106, 12, gmx mdrun, 901.251700163, 1091.77390003, 894.506299973, 1093.72480011, 895.088500023, 1092.92880011, 901.251699924, 895.114000082, 1092.954, 1091.76769996, 895.777300119, 894.379400015, 895.772900105, 895.771800041, 1091.77719998
unit.000107, 1, python, 905.076100111, 907.167500019, 904.303600073, 910.645299911, 904.366499901, 907.815599918, 905.075999975, 904.391599894, 908.611200094, 907.158200026, 905.08010006, 904.176599979, 905.07580018, 905.059299946, 907.225499868
unit.000104, 1, gmx grompp, 889.624600172, 892.056399822, 887.943500042, 894.345099926, 888.878900051, 893.133699894, 889.624500036, 888.904000044, 893.158900023, 892.021199942, 889.628600121, 887.816099882, 889.624300003, 889.621999979, 892.105199814
unit.000105, 5, gmx mdrun, 892.646700144, 1259.29349995, 891.249700069, 1261.12709999, 891.998300076, 1260.69959998, 892.646499872, 892.023499966, 1260.72490001, 1259.28760004, 892.650900126, 891.122600079, 892.646500111, 892.646699905, 1259.35809994
unit.000108, 1, python, 924.520200014, 927.013000011, 924.252300024, 930.579299927, 924.305999994, 928.559600115, 924.520099878, 924.33220005, 929.329999924, 927.003700018, 924.524300098, 924.124200106, 924.519900084, 924.519099951, 927.052099943
unit.000109, 1, python, 941.052100182, 943.7493999, 940.565999985, 946.882999897, 940.76760006, 944.805999994, 941.052000046, 940.792999983, 945.598599911, 943.740099907, 941.056200027, 940.438699961, 941.051800013, 941.051000118, 943.758599997
