uid, cores, executable, ExecutingPending, AgentStagingOutput, PendingInputStaging, FAILED, StagingInput, StagingOutput, Executing, AgentStagingInputPending, Done, AgentStagingOutputPending, AllocatingPending, New, Allocating, AgentStagingInput, PendingOutputStaging,
unit.000143, 1, python, 3462.22729993, 3463.41350007, 3461.25839996, 3477.27519989, 3461.87629986, 3464.49790001, 3462.22799993, 3461.90169978, 3476.30439997, 3463.40709996, 3462.22199988, 3461.11959982, 3462.227, 3462.21639991, 3463.44480014
unit.000140, 1, python, 2739.27160001, 2740.4303, 2738.04589987, 2750.8579998, 2738.42069983, 2741.06559992, 2739.27229977, 2738.44669986, 2750.47659993, 2740.42389989, 2739.2723999, 2737.91949987, 2739.27139997, 2739.26669979, 2740.46650004
unit.000141, 1, python, 2768.03119993, 2769.18000007, 2767.1954999, 2773.54959989, 2767.21559978, 2770.06519985, 2768.03189993, 2767.24070001, 2771.0086, 2769.17359996, 2768.03209996, 2767.06759977, 2768.0309999, 2768.02649999, 2769.18840003
unit.000128, 1, gmx grompp, 2126.36870003, 2128.14520001, 2125.1645, 2131.43449998, 2125.99179983, 2128.53079987, 2126.36949992, 2126.01679993, 2128.55649996, 2128.13849998, 2126.36919999, 2125.03629994, 2126.36839986, 2126.34379983, 2128.16740012
unit.000129, 6, gmx mdrun, 2132.56130004, 2444.21860003, 2131.62819982, 2448.92569995, 2132.16069984, 2445.85549998, 2132.5618999, 2132.18579984, 2445.88080001, 2444.21209979, 2132.56209993, 2131.50039983, 2132.56099987, 2132.5244, 2444.25450015
unit.000045, 1, python, 732.767199993, 734.868299961, 727.139899969, 749.222699881, 727.36619997, 747.28489995, 732.768099785, 727.391499996, 748.045799971, 734.86169982, 727.638700008, 727.012499809, 727.637899876, 727.631099939, 734.916500092
unit.000044, 1, python, 731.365099907, 732.772799969, 515.633999825, 749.014099836, 515.709899902, 746.497699976, 731.381799936, 515.735199928, 747.25909996, 732.756199837, 516.054899931, 515.505599976, 516.054100037, 516.048199892, 732.814700127
unit.000043, 1, python, 731.362400055, 732.76240015, 506.25369978, 749.065099955, 506.468699932, 745.698199987, 731.364199877, 506.494399786, 746.472299814, 732.755699873, 506.928200006, 506.127999783, 506.92750001, 506.921000004, 732.772000074
unit.000042, 1, python, 730.154500008, 731.370200157, 503.099999905, 749.11619997, 503.341499805, 731.919999838, 730.192599773, 503.366799831, 748.465999842, 731.351999998, 503.792500019, 502.972299814, 503.791599989, 503.787699938, 731.379300117
unit.000041, 1, python, 730.154200077, 731.358200073, 475.07249999, 745.832299948, 475.626299858, 731.891499996, 730.172999859, 475.651699781, 745.621499777, 731.351499796, 476.106999874, 474.944399834, 476.106299877, 476.098799944, 731.369400024
unit.000040, 1, gmx mdrun, 454.459699869, 1792.92079997, 453.269099951, 1794.39699984, 454.011199951, 1794.0158, 454.460399866, 454.036399841, 1794.04089999, 1792.91439986, 454.460199833, 453.140599966, 454.459500074, 454.420699835, 1792.97320008
unit.000120, 1, python, 2106.54049993, 2108.10529995, 2105.48939991, 2115.11509991, 2106.2816999, 2112.22539997, 2106.54109979, 2106.30699992, 2113.02219987, 2108.09899998, 2106.54139996, 2105.36249995, 2106.54029989, 2106.53600001, 2108.15079999
unit.000121, 1, gmx grompp, 2115.8506999, 2117.87290001, 2115.22089982, 2118.40619993, 2115.52559996, 2118.18769979, 2115.8514998, 2115.55099988, 2118.21299982, 2117.81799984, 2115.8513, 2115.09259987, 2115.85049987, 2115.82849979, 2117.88989997
unit.000122, 1, gmx grompp, 2115.87450004, 2117.89050007, 2115.36149979, 2118.45699978, 2115.57089996, 2118.21269989, 2115.87529993, 2115.59599996, 2118.23779988, 2117.81839991, 2115.87519979, 2115.22719979, 2115.8743, 2115.85219979, 2117.89840007
unit.000123, 1, gmx grompp, 2115.89709997, 2117.72350001, 2115.49569988, 2118.50769997, 2115.57649994, 2118.16169977, 2115.89789987, 2115.60169983, 2118.1869998, 2117.71689987, 2115.89769983, 2115.3678, 2115.89689994, 2115.87599993, 2117.73140001
unit.000124, 2, gmx mdrun, 2119.04990005, 2765.37290001, 2118.6006999, 2767.00909996, 2118.70169997, 2765.90759993, 2119.05049992, 2118.72679996, 2765.93279982, 2765.3664999, 2119.05069995, 2118.47299981, 2119.04959989, 2119.00539994, 2765.44490004
unit.000125, 6, gmx mdrun, 2119.10470009, 2463.05290008, 2118.73459983, 2465.06479979, 2118.75229979, 2464.19049978, 2119.10529995, 2118.77729988, 2464.21589994, 2463.04659986, 2119.10559988, 2118.60569978, 2119.10450006, 2119.05139995, 2463.0782001
unit.000126, 1, gmx mdrun, 2120.09800005, 3458.9059, 2118.86679983, 3461.08669996, 2119.73379993, 3460.33999991, 2120.09859991, 2119.75899982, 3460.36489987, 3458.8994, 2120.09889984, 2118.73929977, 2120.09780002, 2120.05139995, 3458.93000007
unit.000127, 1, python, 2120.10339999, 2121.33210015, 2118.99739981, 2124.99729991, 2119.78459978, 2122.34459996, 2120.1086998, 2119.80999994, 2123.13029981, 2121.32549977, 2120.10439992, 2118.87109995, 2120.10319996, 2120.09959984, 2121.4065001
unit.000059, 7, gmx mdrun, 817.163899899, 1176.31100011, 756.03219986, 1179.12829995, 756.435899973, 1176.70249987, 817.164999962, 756.461099863, 1176.7277, 1176.30419993, 756.704900026, 755.904699802, 756.704099894, 756.642799854, 1176.34280014
unit.000049, 1, gmx grompp, 747.145099878, 748.911900043, 746.100799799, 752.510499954, 746.920799971, 749.650499821, 747.145999908, 746.945899963, 749.675799847, 748.897399902, 747.14199996, 745.973599911, 747.144799948, 747.117399931, 748.921200037
unit.000048, 1, python, 746.232500076, 747.506200075, 745.966599941, 752.459399939, 745.969799995, 748.491799831, 746.233299971, 745.994799852, 749.283599854, 747.493799925, 746.233099937, 745.83949995, 746.232300043, 746.226999998, 747.539800167
unit.000054, 1, gmx grompp, 750.439699888, 752.391200066, 749.747799873, 755.700999975, 750.176199913, 752.983500004, 750.440599918, 750.201299906, 753.008599997, 752.307899952, 750.440199852, 749.620699883, 750.439399958, 750.400499821, 752.399399996
unit.000055, 1, gmx grompp, 753.542200089, 755.826699972, 752.619199991, 759.095199823, 753.305999994, 757.139899969, 753.54309988, 753.330999851, 757.164999962, 755.815799952, 753.542599916, 752.476599932, 753.54189992, 753.517400026, 755.866100073
unit.000056, 1, gmx grompp, 753.582700014, 756.123900175, 752.755099773, 759.145899773, 753.334100008, 757.192499876, 753.583699942, 753.359299898, 757.217999935, 756.117199898, 753.583099842, 752.627399921, 753.582499981, 753.543599844, 756.186800003
unit.000057, 1, gmx mdrun, 753.627199888, 2100.18860006, 752.889400005, 2102.02869987, 753.283699989, 2101.38979983, 753.627899885, 753.308699846, 2101.41499996, 2100.18239999, 753.627899885, 752.762099981, 753.626899958, 753.583999872, 2100.21880007
unit.000119, 1, python, 2103.41619992, 2104.67060018, 2102.33399987, 2115.01159978, 2103.15089989, 2105.6494, 2103.41699982, 2103.17629981, 2114.99889994, 2104.59149981, 2103.41699982, 2102.20669985, 2103.41599989, 2103.41119981, 2104.71300006
unit.000118, 1, python, 2103.42149997, 2104.71360016, 2102.2019999, 2115.0625999, 2103.1573, 2105.90969992, 2103.4276998, 2103.18249989, 2112.19979978, 2104.59199977, 2103.4224, 2102.07499981, 2103.42120004, 2103.41769981, 2104.72670007
unit.000052, 1, gmx grompp, 750.355999947, 752.284700155, 749.474099874, 755.802499771, 750.125399828, 752.881899834, 750.356899977, 750.150599957, 752.906899929, 752.206599951, 750.356299877, 749.347099781, 750.355700016, 750.318099976, 752.307300091
unit.000053, 1, gmx grompp, 750.399100065, 752.317800045, 749.614099979, 755.751799822, 750.151199818, 752.932399988, 750.399999857, 750.176599979, 752.957599878, 752.307399988, 750.399499893, 749.479599953, 750.398799896, 750.368499994, 752.390100002
unit.000115, 1, python, 1853.02469993, 1854.23710012, 1852.22799993, 1857.99729991, 1852.5948, 1854.72379994, 1853.02529979, 1852.62019992, 1855.49790001, 1854.23069978, 1853.02549982, 1852.09990001, 1853.0244, 1853.01999998, 1854.25690007
unit.000114, 3, gmx mdrun, 1805.03189993, 2280.32630014, 1804.25629997, 2281.42149997, 1804.33189988, 2280.85709977, 1805.03239989, 1804.35699987, 2280.8823998, 2280.3198998, 1805.03279996, 1804.12739992, 1805.0316999, 1804.79830003, 2280.37269998
unit.000117, 1, python, 2000.85689998, 2002.01400018, 1998.92919993, 2005.21569991, 1999.80109978, 2002.82659984, 2000.85759997, 1999.82629991, 2003.61479998, 2002.00759983, 2000.85769987, 1998.80129981, 2000.85669994, 2000.85219979, 2002.02209997
unit.000116, 1, python, 1887.94899988, 1889.20230007, 1887.08009982, 1893.30559993, 1887.10159993, 1890.24659991, 1887.94959998, 1887.12689996, 1891.03219986, 1889.19589996, 1887.94989991, 1886.9526999, 1887.94880009, 1887.94449997, 1889.22119999
unit.000058, 1, gmx mdrun, 756.928099871, 2100.03170013, 755.8974998, 2102.08329988, 756.537499905, 2101.44069982, 756.928999901, 756.562599897, 2101.46579981, 2099.98149991, 756.92869997, 755.770299911, 756.927900076, 756.866899967, 2100.13810015
unit.000139, 1, python, 2517.59750009, 2518.85000014, 2516.13429999, 2522.40119982, 2516.89379978, 2519.66899991, 2517.59809995, 2516.91939998, 2520.47389984, 2518.8435998, 2517.59839988, 2516.00679994, 2517.59730005, 2517.5927999, 2518.88059998
unit.000113, 1, gmx grompp, 1801.70090008, 1803.54180002, 1800.99989986, 1804.06369996, 1801.22259998, 1803.79429984, 1801.70169997, 1801.24790001, 1803.81929994, 1803.53519988, 1801.7013998, 1800.87199998, 1801.70059991, 1801.67540002, 1803.56750011
unit.000112, 1, python, 1795.52139997, 1796.72839999, 1794.57589984, 1800.82649994, 1795.04199982, 1797.8506, 1795.52209997, 1795.06719995, 1798.63459992, 1796.72199988, 1795.52219987, 1794.44739985, 1795.52119994, 1795.51689982, 1796.77850008
unit.000138, 1, python, 2466.1947999, 2467.48259997, 2465.23929977, 2471.56879997, 2466.03519988, 2468.34869981, 2466.1954, 2466.0605998, 2469.11259985, 2467.45479989, 2466.19569993, 2465.1093998, 2466.19459987, 2466.19019985, 2467.49180007
unit.000111, 1, python, 1706.12849998, 1707.56540012, 1705.27579999, 1714.63049984, 1705.87319994, 1709.22749996, 1706.13499999, 1705.89839983, 1713.81599998, 1707.46099997, 1706.12949991, 1705.1329, 1706.12829995, 1706.12459993, 1707.58770013
unit.000131, 1, gmx grompp, 2203.3197999, 2205.28780007, 2202.17569995, 2208.48979998, 2203.05649996, 2205.59990001, 2203.32069993, 2203.08179998, 2205.62519979, 2205.28119993, 2203.3204, 2202.0382998, 2203.31959987, 2203.296, 2205.31290007
unit.000102, 3, gmx mdrun, 1424.81959987, 1884.19239998, 1423.87009978, 1886.87529993, 1424.38659978, 1885.04789996, 1424.8204, 1424.41199994, 1885.08919978, 1884.18609977, 1424.82009983, 1423.7428, 1424.81940007, 1424.78009987, 1884.21460009
unit.000103, 1, gmx grompp, 1424.77859998, 1426.56400013, 1424.00429988, 1430.16779995, 1424.43549991, 1427.17349982, 1424.77949977, 1424.4605999, 1427.19899988, 1426.55719995, 1424.77899981, 1423.87669992, 1424.77830005, 1424.75149989, 1426.61420012
unit.000100, 1, gmx mdrun, 1418.54419994, 2773.28719997, 1417.47019982, 2776.82169986, 1418.17619991, 2774.11429977, 1418.54489994, 1418.2013998, 2774.13940001, 2773.28089976, 1418.54469991, 1417.34299994, 1418.54399991, 1418.5138998, 2773.3131001
unit.000101, 1, python, 1418.55019999, 1421.15009999, 1417.60369992, 1423.73949981, 1418.17659998, 1422.52119994, 1418.5619998, 1418.20179987, 1423.29279995, 1421.14339995, 1418.55099988, 1417.47609997, 1418.54999995, 1418.54579997, 1421.15930009
