7.956220681323182831e-01 0.000000000000000000e+00 2.953965347445720868e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.717111843598156662e-01 2.972899610370602786e-03 1.541944230381931476e-04 0.000000000000000000e+00
0.000000000000000000e+00 6.981402004116674664e-01 0.000000000000000000e+00 6.255883399847672610e-02 0.000000000000000000e+00 1.913753575291979592e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.792560806065782053e-02
1.814183739278629054e-02 0.000000000000000000e+00 9.516660079211618495e-01 0.000000000000000000e+00 0.000000000000000000e+00 5.255951287392784943e-03 2.493620339865889463e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 5.392682368968692609e-03 0.000000000000000000e+00 9.422657233434742485e-01 1.985741907788755867e-02 3.248417520966930677e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.641896369756564444e-01 7.850215518455933017e-01 3.359676707046630600e-02 1.719204410828401031e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 5.284019534259039308e-02 8.474242374007843678e-03 1.040480746595942585e-01 1.301477759971541442e-02 8.216227100240920400e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.850756509776990133e-01 0.000000000000000000e+00 4.376280594974459037e-02 0.000000000000000000e+00 7.249232987716440306e-03 0.000000000000000000e+00 7.639123100848400627e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.329751273146957291e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.444444443211313378e-01 1.225804283641728776e-01 0.000000000000000000e+00
7.741789194577394784e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.225821081940707158e-01 4.999999998601554196e-01 0.000000000000000000e+00
0.000000000000000000e+00 2.516339867893114257e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.483660132106885188e-01
