-121.622,-5.25484
-116.042,179.979
-97.4072,28.3696
-106.636,150.303
-132.752,-10.6761
-127.934,-31.5045
-57.6952,152.953
-127.934,-31.5045
-87.3157,23.8888
-80.8399,21.7556
-106.785,-16.0987
-151.859,-6.14762
-143.278,160.865
-145.88,-17.0418
-91.794,42.1997
-148.972,-53.6679
-83.4569,161.528
-129.484,13.4945
-52.4471,148.841
-121.932,36.5521
-155.126,164.284
-79.1487,-39.4115
-74.6985,-38.6121
-108.235,-14.6836
-139.943,-23.4032
-91.8021,112.977
-148.972,-53.6679
-121.662,41.4117
-140.043,-38.0915
-132.557,15.8134
-140.043,-38.0915
-97.4072,28.3696
-132.752,-10.6761
-114.265,-10.4378
-68.8431,-16.9747
-71.3773,-5.584
-105.869,126.506
-67.4584,169.007
-93.8316,50.6939
-98.0071,-64.3599
-140.043,-38.0915
-63.5998,60.9517
-62.6213,161.75
-121.932,36.5521
-96.2387,-10.0751
-129.891,69.1319
-79.2685,42.9551
-56.3164,147.05
-77.1133,5.51413
-80.8399,21.7556
-96.2387,-10.0751
-139.332,86.2487
-144.992,-39.5917
-139.943,-23.4032
-71.3773,-5.584
-91.794,42.1997
-108.851,6.37899
-155.398,144.912
-121.622,-5.25484
-139.332,86.2487
-137.418,149.459
-121.622,-5.25484
-96.2387,-10.0751
-157.315,151.627
-58.7736,160.355
-146.398,40.6628
-134.845,11.7319
-146.401,58.8968
-148.972,-53.6679
-149.214,176.403
-75.2648,158.001
-61.2182,-27.5539
-145.88,-17.0418
-82.6468,39.5153
-81.726,3.32943
-75.6594,83.8466
-143.439,-17.9423
-127.934,-31.5045
-77.2991,160.246
-69.112,138.862
-112.88,-17.7348
-148.972,-53.6679
-100.892,170.917
-125.355,172.099
-137.171,-2.92214
-79.8671,13.3155
-145.745,-1.29693
-134.615,-0.227709
-127.633,-7.16789
-160.204,170.477
-127.934,-31.5045
-143.945,-29.6663
-79.8671,13.3155
-89.8396,-29.991
-101.186,-30.438
-104.112,-24.1532
-145.88,-17.0418
-111.483,-17.2273
-140.043,-38.0915
-98.0638,155.103
-146.398,40.6628
-106.785,-16.0987
-139.332,86.2487
-148.972,-53.6679
-65.867,82.8819
-115.174,26.2022
-79.2685,42.9551
-63.3766,48.7126
-79.2685,42.9551
-88.2158,159.423
-128.582,105.01
-84.4548,-4.30779
-143.123,-40.4511
-73.0564,36.8781
-133.714,-22.5234
-67.3304,130.472
-144.142,13.6739
-79.8042,-51.7676
-131.31,12.8114
-131.577,41.7072
-121.662,41.4117
-83.4569,161.528
-63.7592,148.345
-73.8241,-45.2604
-65.1442,71.4518
-67.5641,154.459
-106.103,155.468
-103.389,49.7912
-123.701,49.0263
-143.945,-29.6663
-128.696,153.065
-124.884,19.6021
-98.2471,146.683
-143.945,-29.6663
-70.3003,8.17224
-143.945,-29.6663
-143.164,153.325
-61.6286,133.533
-128.582,105.01
-163.967,157.293
-132.752,-10.6761
-91.794,42.1997
-80.1035,-13.9535
-133.692,160.625
-68.6909,159.726
-136.844,35.1399
-131.505,-13.2638
-121.662,41.4117
-143.123,-40.4511
-64.5303,-17.9546
-127.934,-31.5045
-75.9452,-33.9647
-81.8143,143.049
-107.033,-12.846
-68.0409,-30.0557
-122.359,-14.583
-94.8902,-18.9169
-68.3638,-26.8156
-133.161,48.8295
-93.4056,147.754
-125.108,49.8587
