9.492894954381871919e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.527807803362257223e-02 1.325103537055988961e-02 2.218139115763021960e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 6.175771972631390883e-01 0.000000000000000000e+00 0.000000000000000000e+00 3.281277020868050148e-02 8.506124349734786594e-03 2.382072912050500497e-03 1.521468203018893628e-01 1.205119144884314987e-03 1.853698958196215163e-01
0.000000000000000000e+00 0.000000000000000000e+00 9.185560861258880161e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.771716681344895239e-02 1.733743270009098676e-03 3.199300379065396494e-02 0.000000000000000000e+00
4.474268022422312613e-02 0.000000000000000000e+00 0.000000000000000000e+00 8.534253847937419701e-01 0.000000000000000000e+00 1.018319349820348413e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.415869561180645331e-02 8.655170068799920846e-03 0.000000000000000000e+00 0.000000000000000000e+00 8.444173275244473142e-01 1.897060098329274649e-02 3.161829511585629443e-02 1.870638225176292531e-03 0.000000000000000000e+00 3.092724706209286508e-04
8.586805909250953828e-02 1.222353109947955062e-03 0.000000000000000000e+00 1.346088425654758114e-01 1.033506792155961841e-02 7.679656773105071332e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 4.218051203089074534e-04 2.069188539466317311e-01 0.000000000000000000e+00 2.122572517263887973e-02 0.000000000000000000e+00 7.335025382176114661e-01 2.744439226999138837e-02 1.048668527281767376e-02 0.000000000000000000e+00
0.000000000000000000e+00 1.593977935649530317e-02 4.448082472691673034e-03 0.000000000000000000e+00 7.429789691514755842e-04 0.000000000000000000e+00 1.623739090936691248e-02 6.672575337025175024e-01 1.438037876663967873e-01 1.515704469233804808e-01
0.000000000000000000e+00 1.735887386219534684e-04 1.128535426450369278e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.530470763045696139e-03 1.977162941369171312e-01 6.782945737978389733e-01 2.431529918539286281e-03
0.000000000000000000e+00 4.580450874948210210e-02 0.000000000000000000e+00 0.000000000000000000e+00 2.897194011124035141e-04 0.000000000000000000e+00 0.000000000000000000e+00 3.574901911687339839e-01 4.171162217588364821e-03 5.922444184630830666e-01
