uid, cores, executable, UMGR_STAGING_INPUT, AGENT_EXECUTING, AGENT_STAGING_OUTPUT_PENDING, UMGR_STAGING_OUTPUT, AGENT_EXECUTING_PENDING, UMGR_SCHEDULING, AGENT_STAGING_OUTPUT, DONE, AGENT_STAGING_INPUT, UMGR_STAGING_INPUT_PENDING, NEW, UMGR_STAGING_OUTPUT_PENDING, AGENT_STAGING_INPUT_PENDING, UMGR_SCHEDULING_PENDING,
unit.000359, 16, gmx mdrun, 2886.6789999, 2887.71270013, 3076.47990012, 3076.42470002, 2887.69390011, 2887.69350004, 3076.48070002, 3076.45000005, 2887.68650007, 2886.25209999, 2885.61879992, 3076.53069997, 2886.70740008, 2887.69250011
unit.000358, 16, gmx mdrun, 2886.67849994, 2887.7031002, 3089.50970006, 3090.44309998, 2887.68720007, 2887.6868, 3089.50760007, 3090.4683001, 2887.67970014, 2886.13750005, 2885.6171, 3089.54780006, 2886.70539999, 2887.68580008
unit.000047, 1, gmx grompp, 123.688600063, 126.87770009, 135.969800234, 137.335200071, 126.877900124, 126.877500057, 135.98149991, 137.360599995, 126.841200113, 122.845200062, 119.711800098, 136.018599987, 123.713900089, 126.87590003
unit.000046, 1, gmx grompp, 123.611399889, 126.774100065, 135.96930027, 137.309299946, 126.772500038, 126.772200108, 135.967600107, 137.334599972, 126.721100092, 122.76970005, 119.709500074, 135.980700016, 123.63650012, 126.770499945
unit.000351, 8, gmx mdrun, 2306.34590006, 2306.66790009, 2689.13570023, 2689.9999001, 2306.66470003, 2306.6645, 2689.15779996, 2690.0250001, 2306.65700006, 2305.80259991, 2305.29060006, 2689.19889998, 2306.37120008, 2306.66350007
unit.000350, 8, gmx mdrun, 2307.12610006, 2593.50870013, 2880.85160017, 2881.89170003, 2593.50900006, 2307.41610003, 2880.84960008, 2881.91680002, 2307.40869999, 2305.62610006, 2305.28929996, 2880.94020009, 2307.15109992, 2307.41499996
unit.000049, 1, gmx grompp, 123.815299988, 127.032400131, 136.079100132, 137.893899918, 127.032600164, 127.031100035, 136.696500063, 137.919100046, 127.003499985, 122.97149992, 119.716399908, 136.72329998, 123.840399981, 127.029500008
unit.000048, 1, gmx grompp, 123.74180007, 126.950100183, 135.970200062, 137.360300064, 126.950299978, 126.94990015, 136.019299984, 137.385299921, 126.920400143, 122.895800114, 119.71420002, 136.066900015, 123.766900063, 126.948400021
unit.000335, 8, gmx mdrun, 2306.77110004, 2306.99650025, 2665.2887001, 2666.1328001, 2306.98520017, 2306.9848001, 2665.34570003, 2666.15799999, 2306.97780013, 2305.70190001, 2305.26719999, 2665.40190005, 2306.7960999, 2306.98370004
unit.000334, 8, gmx mdrun, 2306.77060008, 2306.98750019, 2656.06820011, 2656.78629994, 2306.97850013, 2306.9782002, 2656.06629992, 2656.81150007, 2306.97049999, 2306.28390002, 2305.2657001, 2656.14240003, 2306.79570007, 2306.977
unit.000337, 8, gmx mdrun, 2306.8217001, 2307.10670018, 2613.36000013, 2615.06540012, 2307.10390019, 2307.10360003, 2613.36080003, 2615.09060001, 2307.09650016, 2306.30909991, 2305.27020001, 2613.38639998, 2306.84680009, 2307.10249996
unit.000336, 8, gmx mdrun, 2306.82119989, 2307.09690022, 2657.57190013, 2657.86470008, 2307.09730005, 2307.09689999, 2657.56990004, 2657.88980007, 2307.08949995, 2305.90319991, 2305.26880002, 2657.60570002, 2306.84629989, 2307.09570003
unit.000331, 8, gmx mdrun, 2306.66950011, 2306.95920014, 2601.72950006, 2603.66240001, 2306.95770001, 2306.95740008, 2601.76810002, 2603.68770003, 2306.94930005, 2306.13010001, 2305.26099992, 2601.8138001, 2306.6947, 2306.95630002
unit.000330, 8, gmx mdrun, 2306.66899991, 2306.94970012, 2597.11480021, 2598.47530007, 2306.95010018, 2306.94980001, 2597.11560011, 2598.5006001, 2306.94210005, 2306.2586, 2305.25950003, 2597.17379999, 2306.69429994, 2306.94860005
unit.000333, 8, gmx mdrun, 2306.72040009, 2306.97790027, 2644.73970008, 2645.38439989, 2306.97110009, 2306.97080016, 2644.73790002, 2645.40969992, 2306.96390009, 2305.57529998, 2305.26410007, 2644.79579997, 2306.74559999, 2306.9698
unit.000332, 8, gmx mdrun, 2306.72000003, 2306.96840024, 2601.73000026, 2603.71359992, 2306.96460009, 2306.96420002, 2601.81439996, 2603.73860002, 2306.95700002, 2305.65129995, 2305.26259995, 2601.87730002, 2306.74510002, 2306.96320009
unit.000339, 8, gmx mdrun, 2306.87229991, 2307.12640023, 2594.30600023, 2595.33870006, 2307.11989999, 2307.11960006, 2594.30419993, 2595.36389995, 2307.11059999, 2305.67670012, 2305.27320004, 2594.33660007, 2306.8973, 2307.1184001
unit.000338, 8, gmx mdrun, 2306.87179995, 2307.11640024, 2665.79100013, 2666.18249989, 2307.11140013, 2307.11100006, 2665.78900003, 2666.20770001, 2307.10319996, 2305.97869992, 2305.27169991, 2665.80570006, 2306.89689994, 2307.1098001
unit.000054, 1, gmx grompp, 124.119600058, 127.443800211, 136.081500053, 138.047399998, 127.443900108, 127.443500042, 136.863100052, 138.072599888, 127.409100056, 123.273499966, 119.726799965, 136.89470005, 124.14470005, 127.442100048
unit.000055, 1, gmx grompp, 124.198199987, 127.552800179, 135.973200083, 137.538800001, 127.552999973, 127.552600145, 136.231100082, 137.563999891, 127.513400078, 123.34920001, 119.728800058, 136.263099909, 124.22329998, 127.551100016
unit.000056, 1, gmx grompp, 124.249000072, 127.634400129, 135.973600149, 137.563499928, 127.634600163, 127.634200096, 136.263799906, 137.58859992, 127.593800068, 123.399499893, 119.730700016, 136.303100109, 124.274199963, 127.632100105
unit.000057, 1, gmx grompp, 124.323699951, 127.7348001, 135.977700233, 137.817100048, 127.735000134, 127.734600067, 136.620800018, 137.842099905, 127.695600033, 123.475199938, 119.732599974, 136.664200068, 124.349100113, 127.733100176
unit.000050, 1, gmx grompp, 123.86590004, 127.1104002, 136.081100225, 138.020400047, 127.108300209, 127.10800004, 136.824599981, 138.045799971, 127.062700033, 123.022000074, 119.718499899, 136.862499952, 123.891299963, 127.106400013
unit.000051, 1, gmx grompp, 123.9447999, 127.216700077, 135.971500158, 137.436800003, 127.216799974, 127.216500044, 136.104500055, 137.461999893, 127.17930007, 123.09739995, 119.720499992, 136.133599997, 123.970000029, 127.214600086
unit.000052, 1, gmx grompp, 123.995700121, 127.283000231, 136.080700159, 137.996400118, 127.283200026, 127.282800198, 136.801500082, 138.021399975, 127.247900009, 123.147500038, 119.722500086, 136.823899984, 124.020800114, 127.281300068
unit.000053, 1, gmx grompp, 124.068900108, 127.375300169, 135.975200176, 137.664999962, 127.3756001, 127.375200033, 136.40989995, 137.690099955, 127.351700068, 123.222899914, 119.72480011, 136.41869998, 124.094000101, 127.373800039
unit.000115, 1, gmx grompp, 122.156599998, 125.041500092, 128.889300108, 130.064899921, 125.041800022, 125.041500092, 128.932699919, 130.089900017, 125.020900011, 121.3204, 119.821700096, 128.935499907, 122.181699991, 125.040100098
unit.000114, 1, gmx grompp, 121.904999971, 124.821400166, 132.929600239, 134.782099962, 124.821700096, 124.821400166, 133.490600109, 134.807399988, 124.800899982, 121.047600031, 119.820300102, 133.524699926, 121.930099964, 124.820000172
unit.000117, 1, gmx grompp, 122.750099897, 125.598300219, 133.440000057, 135.189599991, 125.598600149, 125.59829998, 134.051300049, 135.214699984, 125.544900179, 121.90440011, 119.824199915, 134.099699974, 122.77519989, 125.596800089
unit.000116, 1, gmx grompp, 122.396600008, 125.243200064, 133.437500238, 135.037100077, 125.243499994, 125.243100166, 133.859499931, 135.062099934, 125.221100092, 121.547499895, 119.822999954, 133.887300014, 122.421700001, 125.241700172
unit.000058, 1, gmx grompp, 124.374599934, 127.775600195, 135.976400137, 137.741699934, 127.77579999, 127.775500059, 136.486500025, 137.766900063, 127.754699945, 123.525599957, 119.734499931, 136.514600039, 124.399699926, 127.774100065
unit.000059, 1, gmx grompp, 122.447000027, 125.286300182, 133.437900066, 135.061199903, 125.286600113, 125.286200047, 133.888000011, 135.086499929, 125.264700174, 121.597800016, 119.736500025, 133.909300089, 122.472000122, 125.284800053
unit.000113, 1, gmx grompp, 121.680700064, 124.579700232, 132.82370019, 134.5006001, 124.580000162, 124.579699993, 133.177299976, 134.525700092, 124.546700001, 120.8204, 119.819099903, 133.199899912, 121.705699921, 124.578299999
unit.000112, 1, gmx grompp, 121.427700043, 124.365300179, 132.933700085, 134.985599995, 124.365499973, 124.365200043, 133.780800104, 135.011199951, 124.345299959, 120.568099976, 119.817800045, 133.810899973, 121.453200102, 124.364000082
unit.000209, 2, gmx mdrun, 148.371999979, 148.981900215, 802.81430006, 804.362200022, 148.981300116, 148.981000185, 802.8125, 804.387300014, 148.96660018, 148.369899988, 146.058799982, 802.839299917, 148.397099972, 148.979700089
unit.000208, 2, gmx mdrun, 148.321500063, 148.948900223, 802.409800053, 803.232700109, 148.949200153, 148.948800087, 802.412499905, 803.257800102, 148.88740015, 148.25880003, 146.057899952, 802.486900091, 148.346600056, 148.946700096
unit.000201, 2, gmx mdrun, 147.768899918, 148.365400076, 796.929100275, 797.580499887, 148.36590004, 148.365600109, 796.9302001, 797.605799913, 148.350600004, 147.750699997, 146.051700115, 797.015799999, 147.793900013, 148.364300013
unit.000200, 2, gmx mdrun, 147.718400002, 148.323800087, 791.060800076, 792.182600021, 148.324100018, 148.323800087, 791.060899973, 792.207900047, 148.286200047, 147.700500011, 146.050800085, 791.10890007, 147.743599892, 148.32249999
unit.000203, 2, gmx mdrun, 148.446399927, 149.083800077, 793.592600107, 794.347300053, 149.084100008, 149.08370018, 793.590899944, 794.372499943, 149.032500029, 147.90109992, 146.053499937, 793.683500051, 148.471600056, 149.082299948
unit.000202, 2, gmx mdrun, 147.819299936, 148.404600143, 813.805100203, 814.421499968, 148.404999971, 148.404600143, 813.803200006, 814.446700096, 148.365200043, 147.800699949, 146.052599907, 813.857300043, 147.844300032, 148.403100014
unit.000205, 2, gmx mdrun, 148.048599958, 148.651400089, 890.110300064, 891.425100088, 148.651800156, 148.651400089, 890.108400106, 891.450400114, 148.591200113, 148.026400089, 146.0552001, 890.155499935, 148.073600054, 148.650000095
unit.000204, 2, gmx mdrun, 147.971299887, 148.537100077, 860.601500273, 861.326299906, 148.537400007, 148.537100077, 860.599600077, 861.351399899, 148.522400141, 147.951200008, 146.05430007, 860.656899929, 147.996299982, 148.535700083
unit.000207, 2, gmx mdrun, 148.497100115, 149.155500174, 799.673300266, 800.864599943, 149.155800104, 149.155400038, 799.801599979, 800.889600039, 149.118900061, 147.851000071, 146.056999922, 799.857300043, 148.522200108, 149.153900146
unit.000206, 2, gmx mdrun, 148.122600079, 148.691000223, 887.200300217, 888.298099995, 148.691500187, 148.691200018, 887.198400021, 888.323600054, 148.674100161, 148.101500034, 146.056099892, 887.280600071, 148.147599936, 148.689800024
unit.000179, 2, gmx mdrun, 147.134200096, 147.520800114, 799.677900076, 800.966200113, 147.52120018, 147.521000147, 799.975500107, 800.991400003, 147.482000113, 146.844700098, 146.032099962, 800.057899952, 147.159399986, 147.519799948
unit.000178, 2, gmx mdrun, 147.869699955, 148.471400261, 908.063300133, 909.092900038, 148.471700191, 148.471300125, 908.061500072, 909.118099928, 148.419500113, 147.044500113, 146.031300068, 908.088900089, 147.894799948, 148.470000029
unit.000252, 2, gmx mdrun, 150.210299969, 151.204900265, 848.051800251, 848.840300083, 151.205300093, 151.204800129, 848.092799902, 848.869600058, 151.174299955, 149.091500044, 146.096899986, 848.164599895, 150.235500097, 151.203400135
unit.000253, 2, gmx mdrun, 150.236000061, 151.228200197, 878.970000267, 878.938199997, 151.219200134, 151.218700171, 878.968199968, 878.963399887, 151.204400063, 149.192399979, 146.097800016, 879.01789999, 150.261100054, 151.217400074
unit.000250, 2, gmx mdrun, 149.905200005, 150.733400106, 808.968600273, 810.007400036, 150.701900005, 150.701500177, 808.966799974, 810.032500029, 150.679000139, 149.897300005, 146.095200062, 809.020699978, 149.9302001, 150.700099945
unit.000251, 2, gmx mdrun, 150.185100079, 151.184200048, 925.009400129, 925.884900093, 151.175199986, 151.174800158, 925.051700115, 925.910200119, 151.158499956, 148.762799978, 146.096100092, 925.126199961, 150.210599899, 151.173400164
unit.000256, 4, gmx mdrun, 1475.77859998, 1476.86680007, 1992.10690022, 1992.87960005, 1476.85800004, 1476.85770011, 1992.10490012, 1992.90499997, 1476.8506, 1475.62660003, 1474.22420001, 1992.13790011, 1475.80369997, 1476.85660005
unit.000257, 4, gmx mdrun, 1476.27789998, 1477.32540011, 1936.66060019, 1937.7270999, 1477.31809998, 1477.31770015, 1936.65869999, 1937.75219989, 1477.30980015, 1476.23589993, 1474.2256, 1936.75200009, 1476.30299997, 1477.31649995
unit.000254, 2, gmx mdrun, 150.264899969, 151.270700216, 812.194100142, 813.344199896, 151.271000147, 151.27060008, 812.192300081, 813.369400024, 151.218300104, 147.825900078, 146.098700047, 812.22939992, 150.290100098, 151.269200087
unit.000255, 2, gmx mdrun, 150.286900043, 790.562200069, 1466.31870008, 1466.79629993, 790.562600136, 151.299400091, 1466.37450004, 1466.8217001, 151.270200014, 149.418600082, 146.100500107, 1466.41659999, 150.3118999, 151.297899961
unit.000258, 4, gmx mdrun, 1476.17639995, 1477.28040028, 2006.43680024, 2007.37809992, 1477.28070021, 1477.28030014, 2006.43490005, 2007.40339994, 1477.27160001, 1476.15969992, 1474.227, 2006.46390009, 1476.20149994, 1477.27910018
unit.000259, 4, gmx mdrun, 1475.82969999, 1476.88870025, 1978.47540021, 1979.31040001, 1476.87300014, 1476.87269998, 1978.47350001, 1979.3355, 1476.86549997, 1475.27069998, 1474.22839999, 1978.5150001, 1475.85479999, 1476.87160015
unit.000029, 1, gmx grompp, 122.547899961, 125.367600203, 133.438800097, 135.112200022, 125.367900133, 125.367500067, 133.940599918, 135.137300014, 125.346500158, 121.698800087, 119.68479991, 133.964299917, 122.572999954, 125.36619997
unit.000028, 1, gmx grompp, 122.459100008, 125.306300163, 133.442100048, 135.290999889, 125.306600094, 125.306300163, 134.141799927, 135.316400051, 125.28579998, 121.62319994, 119.683900118, 134.156199932, 122.484200001, 125.304900169
unit.000025, 1, gmx grompp, 122.345999956, 125.198900223, 128.884500265, 129.880399942, 125.19900012, 125.19870019, 128.908100128, 129.905699968, 125.175899982, 121.497100115, 119.681099892, 128.911000013, 122.371099949, 125.19720006
unit.000024, 1, gmx grompp, 122.29550004, 125.154200077, 128.884100199, 129.860199928, 125.154500008, 125.15410018, 128.904599905, 129.885299921, 125.124300003, 121.446700096, 119.6802001, 128.907400131, 122.320600033, 125.152699947
unit.000027, 1, gmx grompp, 122.408699989, 125.265200138, 133.440700054, 135.213799953, 125.265500069, 125.265100002, 134.100399971, 135.239099979, 125.2427001, 121.572700024, 119.683000088, 134.109299898, 122.433599949, 125.263700008
unit.000026, 1, gmx grompp, 122.358299971, 125.220700264, 128.890200138, 130.086699963, 125.221000195, 125.220600128, 128.936100006, 130.111799955, 125.198199987, 121.522300005, 119.682100058, 128.93900013, 122.383300066, 125.219200134
unit.000021, 1, gmx grompp, 122.190799952, 125.062300205, 128.883200169, 129.809299946, 125.062700033, 125.062400103, 128.897500038, 129.834500074, 125.041100025, 121.345700026, 119.677400112, 128.900399923, 122.215800047, 125.061000109
unit.000020, 1, gmx grompp, 122.089100122, 124.978000164, 128.882300138, 129.758699894, 124.978399992, 124.978100061, 128.890300035, 129.783699989, 124.95720005, 121.244899988, 119.676500082, 128.893199921, 122.114500046, 124.976700068
unit.000023, 1, gmx grompp, 122.257600069, 125.124700069, 128.88830018, 130.035900116, 125.125, 125.124700069, 128.929199934, 130.061000109, 125.104400158, 121.421499968, 119.67930007, 128.931999922, 122.282599926, 125.123399973
unit.000022, 1, gmx grompp, 122.20690012, 125.08430028, 128.88650012, 129.962300062, 125.084599972, 125.084300041, 128.91869998, 129.987999916, 125.062000036, 121.370899916, 119.678299904, 128.921499968, 122.232000113, 125.082900047
unit.000241, 2, gmx mdrun, 148.422699928, 149.033100128, 807.860200167, 808.827899933, 149.033200026, 149.032900095, 807.858400106, 808.853399992, 148.995300055, 148.420200109, 146.087300062, 807.914499998, 148.447599888, 149.031500101
unit.000090, 1, gmx grompp, 121.276200056, 124.248100281, 132.93260026, 134.934900045, 124.248500109, 124.248200178, 133.709800005, 134.959899902, 124.227600098, 120.417099953, 119.788199902, 133.753700018, 121.301199913, 124.246900082
unit.000091, 1, gmx grompp, 121.498399973, 124.425100088, 132.93110013, 134.85739994, 124.425500154, 124.425199986, 133.637799978, 134.882600069, 124.404700041, 120.643700123, 119.789599895, 133.664700031, 121.523400068, 124.423900127
unit.000092, 1, gmx grompp, 121.753700018, 124.645400286, 132.931500196, 134.884399891, 124.645699978, 124.645400047, 133.665400028, 134.909399986, 124.620100021, 120.895800114, 119.790899992, 133.69900012, 121.779099941, 124.644099951
unit.000093, 1, gmx grompp, 121.987900019, 124.881300211, 128.881200075, 129.657000065, 124.881600142, 124.881299973, 128.8829, 129.682199955, 124.860300064, 121.12319994, 119.792299986, 128.885999918, 122.013200045, 124.880000114
unit.000094, 1, gmx grompp, 121.548899889, 124.464900255, 132.819400072, 134.324100018, 124.465399981, 124.46510005, 132.943599939, 134.349299908, 124.444600105, 120.694099903, 119.79369998, 133.013200045, 121.573899984, 124.463799953
unit.000095, 1, gmx grompp, 122.497499943, 125.326600075, 133.438400269, 135.08769989, 125.326900005, 125.326600075, 133.910099983, 135.113100052, 125.305900097, 121.648400068, 119.795099974, 133.939899921, 122.522500038, 125.325200081
unit.000096, 1, gmx grompp, 122.870100021, 125.721800089, 134.252900124, 135.648600101, 125.722200155, 125.721899986, 134.573899984, 135.673500061, 125.701100111, 122.030100107, 119.796499968, 134.628400087, 122.895299911, 125.720600128
unit.000097, 1, gmx grompp, 123.256799936, 126.253900051, 134.959400177, 136.901900053, 126.254000187, 126.253700018, 134.998600006, 136.927000046, 126.202200174, 122.407900095, 119.797899961, 135.046600103, 123.281800032, 126.252099991
unit.000098, 1, gmx grompp, 123.632400036, 126.801600218, 136.078200102, 137.842999935, 126.801599979, 126.801200151, 136.664900064, 137.868299961, 126.773200035, 122.794800043, 119.799200058, 136.673000097, 123.657500029, 126.799600124
unit.000099, 1, gmx grompp, 124.018199921, 127.321400166, 136.079900265, 137.944600105, 127.321600199, 127.32130003, 136.765000105, 137.969700098, 127.283400059, 123.172600031, 119.800600052, 136.773499966, 124.043400049, 127.319200039
unit.000153, 2, gmx mdrun, 148.83920002, 149.582400084, 792.073900223, 793.320100069, 149.580900192, 149.580500126, 792.073199987, 793.345299959, 149.571400166, 148.83859992, 146.00880003, 792.142400026, 148.864700079, 149.579200029
unit.000152, 2, gmx mdrun, 149.701800108, 150.570900202, 1006.26270008, 1007.30060005, 150.475200176, 150.47480011, 1006.26060009, 1007.32570004, 150.467900038, 149.695899963, 146.0079, 1006.30850005, 149.726799965, 150.473799944
unit.000155, 2, gmx mdrun, 149.499200106, 150.374800205, 877.062600136, 877.858599901, 150.358300209, 150.357900143, 877.06069994, 877.885099888, 150.342600107, 149.494199991, 146.01060009, 877.096899986, 149.524300098, 150.356699944
unit.000154, 2, gmx mdrun, 149.52519989, 150.405100107, 811.891600132, 812.214400053, 150.365400076, 150.36500001, 811.889699936, 812.24000001, 150.357400179, 149.519299984, 146.00970006, 811.914200068, 149.550199986, 150.363800049
unit.000157, 2, gmx mdrun, 149.575599909, 150.453000069, 925.009000063, 925.884399891, 150.392300129, 150.391900063, 925.006900072, 925.909699917, 150.377000093, 149.569499969, 146.012399912, 925.051100016, 149.601000071, 150.390599966
unit.000156, 2, gmx mdrun, 149.474400043, 150.357900143, 837.005800247, 837.865099907, 150.343500137, 150.343100071, 837.003900051, 837.890399933, 150.284199953, 149.469099998, 146.01150012, 837.032299995, 149.499599934, 150.341700077
unit.000240, 2, gmx mdrun, 150.032900095, 150.940300226, 797.755800247, 798.658600092, 150.930900097, 150.930500031, 797.781599998, 798.683599949, 150.91140008, 148.319600105, 146.086400032, 797.824300051, 150.058300018, 150.929100037
unit.000283, 4, gmx mdrun, 1476.4302001, 1477.47370028, 1980.58040023, 1981.41560006, 1477.45920014, 1477.45880008, 1980.57850003, 1981.44090009, 1477.45120001, 1476.36220002, 1474.27660012, 1980.64120007, 1476.46399999, 1477.45760012
unit.000329, 8, gmx mdrun, 2306.61859989, 2306.8519001, 2673.20680022, 2674.45129991, 2306.8375001, 2306.83720016, 2673.22889996, 2674.51239991, 2306.83039999, 2305.55010009, 2305.2579, 2673.25, 2306.64389992, 2306.8362
unit.000289, 4, gmx mdrun, 1476.1257, 1477.17940021, 1965.94200015, 1966.75040007, 1477.16690016, 1477.16659999, 1965.94009995, 1966.77559996, 1477.15960002, 1476.08360004, 1474.28239989, 1965.9677, 1476.15089989, 1477.16540003
unit.000288, 4, gmx mdrun, 1475.82209992, 1476.8762002, 1938.16540027, 1938.75489998, 1476.86610007, 1476.86580014, 1938.16350007, 1938.78010011, 1476.85730004, 1475.77900004, 1474.2815001, 1938.22040009, 1475.84719992, 1476.86470008
unit.000139, 2, gmx mdrun, 149.017199993, 149.797500134, 857.589600086, 858.194700003, 149.7979002, 149.797500134, 857.587700129, 858.220000029, 149.749500036, 149.01609993, 145.995300055, 857.673300028, 149.042299986, 149.79610014
unit.000031, 1, gmx grompp, 122.244999886, 125.104800224, 128.883600235, 129.829600096, 125.105100155, 125.104799986, 128.901000023, 129.854700089, 125.083899975, 121.396199942, 119.68659997, 128.903899908, 122.270200014, 125.103399992
unit.000281, 4, gmx mdrun, 1474.96550012, 1475.97090006, 1953.80970025, 1955.3512001, 1475.96740007, 1475.96710014, 1953.90050006, 1955.37639999, 1475.95970011, 1474.86430001, 1474.2743001, 1953.98079991, 1474.9907999, 1475.96609998
unit.000280, 4, gmx mdrun, 1475.06730008, 1476.11510015, 1999.4229002, 2000.07380009, 1476.11190009, 1476.11170006, 1999.421, 2000.09899998, 1476.10440016, 1475.01679993, 1474.27320004, 1999.45000005, 1475.09260011, 1476.11070013
unit.000328, 8, gmx mdrun, 2306.61820006, 2306.84150028, 2630.40460014, 2630.88409996, 2306.83100009, 2306.83070016, 2630.40540004, 2630.90930009, 2306.82340002, 2305.85290003, 2305.25640011, 2630.4697001, 2306.64350009, 2306.8296001
unit.000282, 4, gmx mdrun, 1476.38730001, 1477.46330023, 2000.92660022, 2002.19219995, 1477.45110011, 1477.45070004, 2000.92470002, 2002.21760011, 1477.44320011, 1475.34660006, 1474.27550006, 2001.01390004, 1476.41230011, 1477.44959998
