7.726051926258414859e-01 1.155856404058624130e-02 0.000000000000000000e+00 3.294548791081609168e-02 0.000000000000000000e+00 0.000000000000000000e+00 2.820302357289877423e-02 0.000000000000000000e+00 1.546877318498573461e-01 0.000000000000000000e+00
1.680206249722408177e-03 9.419040998862416858e-01 2.703565795262524371e-02 4.744541840529495520e-04 0.000000000000000000e+00 0.000000000000000000e+00 2.890558172735770842e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 1.586697288237707074e-02 9.254760596825037933e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.865696743511908395e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.834254284217074094e-03 9.742738783018304628e-04 0.000000000000000000e+00 8.394458029943255850e-01 3.906623737936555305e-03 7.807833008176488484e-04 0.000000000000000000e+00 5.276115718149456540e-02 9.216318560891051392e-02 1.339190139961095858e-04
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.650297241447619190e-03 5.954997385167527524e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.725364998742334385e-02 3.114456366660368070e-01 6.815067758833970313e-02
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.618266680986200037e-03 0.000000000000000000e+00 8.092307694548576125e-01 0.000000000000000000e+00 1.811509638641561060e-01 0.000000000000000000e+00 0.000000000000000000e+00
1.128690698342368036e-02 7.957969629541380985e-02 2.751585633853202983e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.339748333358422583e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.595619166931903421e-01 4.334419277144346827e-02 7.234374904907785175e-02 0.000000000000000000e+00 5.866141733873806441e-01 1.659016615679500053e-02 2.154580194211260999e-02
1.859288029898735137e-02 0.000000000000000000e+00 0.000000000000000000e+00 3.711101131228804195e-02 6.403992843039661709e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.357904998924949541e-03 8.779255029240639052e-01 9.727720353390267383e-04
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.469693071735749717e-03 3.819247976792517485e-01 0.000000000000000000e+00 0.000000000000000000e+00 4.806405486682110983e-02 2.651246872810860550e-02 5.420289856540828621e-01
