-165.4,144.065
-116.945,140.567
-91.1451,-18.2178
-97.0364,12.3008
-65.0795,151.369
-125.169,161.811
-159.705,124.656
-141.647,175.635
-55.088,-17.1344
-43.3293,145.743
-165.4,144.065
-111.811,166.239
-136.546,151.83
-119.745,146.32
-79.7259,-179.779
-77.6452,-38.4301
-153.58,167.395
-112.971,-30.9892
-107.833,163.928
-64.0842,155.513
-117.389,132.497
-60.5143,96.3244
-123.149,1.44863
-61.4521,-5.51979
-165.431,151.6
-62.2443,142.405
-80.141,131.204
-79.1564,101.077
-129.222,2.70004
-66.6851,5.00202
-126.647,5.76408
-73.398,158.258
-51.5839,144.188
-87.1496,175.562
-73.398,158.258
-87.1496,175.562
-59.3486,141.789
-59.3486,141.789
-93.1227,17.2913
-61.7734,167.924
-63.6164,-15.9501
-110.863,114.559
-136.592,148.005
-55.088,-17.1344
-141.647,175.635
-115.053,172.568
-60.5143,96.3244
-146.854,-159.77
-43.8847,134.171
-95.2363,129.065
-65.0795,151.369
-91.1451,-18.2178
-63.6164,-15.9501
-130.317,117.687
-66.3132,153.997
-146.561,161.216
-116.945,140.567
-89.2771,-169.83
-161.848,-30.5141
-136.592,148.005
-98.9266,-12.7897
-97.0364,12.3008
-43.3293,145.743
-63.2459,135.828
-113.079,166.51
-62.2443,142.405
-121.655,161.995
-76.7961,159.053
-77.781,-31.3545
-140.021,140.33
-125.169,161.811
-83.3189,167.371
-115.053,172.568
-103.731,-23.2715
-51.0236,-31.6075
-129.222,2.70004
-153.561,142.806
-110.863,114.559
-115.053,172.568
-126.647,5.76408
-115.053,172.568
-88.2044,119.953
-107.833,163.928
-136.592,148.005
-87.1496,175.562
-119.745,146.32
-125.169,161.811
-141.647,175.635
-84.8061,-166.451
-124.498,-13.324
-98.9266,-12.7897
-79.1564,101.077
-78.3956,-7.75687
-126.647,5.76408
-51.0236,-31.6075
-117.389,132.497
-65.2611,158.484
-79.7259,-179.779
-87.1496,175.562
-126.623,159.63
