4.999999999104975945e-01 0.000000000000000000e+00 1.495513379907362772e-01 6.487176654303544168e-04 0.000000000000000000e+00 0.000000000000000000e+00 3.717922202493458006e-02 0.000000000000000000e+00 2.293948500922978195e-01 8.322587231610338587e-02
0.000000000000000000e+00 3.486238534088439978e-01 3.199515620621509737e-02 6.840110466891048679e-02 3.052277929138126900e-01 4.100550373835293999e-02 2.292606326543650958e-02 1.680647049402736737e-01 4.542120517162480560e-03 9.213700340992132115e-03
1.483761230951910759e-01 4.549906703183582805e-03 3.795336786869049073e-01 1.292325681634502515e-03 1.291073285652059085e-03 0.000000000000000000e+00 3.898273771939937161e-03 0.000000000000000000e+00 3.153776699642428516e-02 4.295208517790696789e-01
4.665326752070490107e-03 7.050728597618639848e-02 9.367519384526068471e-03 4.672897198821189813e-01 1.027043418501035477e-01 2.334458728837694175e-01 3.288954311562709842e-02 5.585735296170232095e-02 2.327303719389575004e-02 0.000000000000000000e+00
0.000000000000000000e+00 1.365593951937859318e-01 4.061908598931660702e-03 4.457747139719098889e-02 3.562753038717794141e-01 1.153979069107498451e-01 0.000000000000000000e+00 3.431280140275621560e-01 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 2.831500061209723737e-02 0.000000000000000000e+00 1.563830726938912896e-01 1.781044814337705007e-01 5.375000003416500194e-01 0.000000000000000000e+00 9.969744491859100499e-02 0.000000000000000000e+00 0.000000000000000000e+00
3.252602366482566509e-01 2.874780580691274276e-02 3.437393847323005208e-02 4.000941250758728585e-02 0.000000000000000000e+00 0.000000000000000000e+00 2.183908045728942260e-01 0.000000000000000000e+00 3.358950956101034446e-01 1.732270638101553531e-02
0.000000000000000000e+00 6.817863935809330422e-02 0.000000000000000000e+00 2.198271255587207901e-02 3.111218271721517548e-01 5.857083515932712259e-02 0.000000000000000000e+00 5.401459857545556353e-01 0.000000000000000000e+00 0.000000000000000000e+00
4.492605446137162839e-01 1.275022383396615458e-03 6.225465623772308971e-02 6.337840962610399344e-03 0.000000000000000000e+00 0.000000000000000000e+00 7.519476432721723669e-02 0.000000000000000000e+00 3.787878787239752354e-01 2.688929275136099639e-02
5.886456524251239275e-02 9.340587835010920022e-04 3.062006588214067349e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.400492067913861093e-03 0.000000000000000000e+00 9.710919387142061612e-03 6.228893056975239872e-01
