-78.7509,-8.19141
-80.5406,104.296
-140.015,128.14
-149.471,13.3357
-92.6977,155.578
-101.186,-30.438
-78.0778,-14.7293
-72.3713,-39.1555
-140.935,0.74669
-92.6977,155.578
-138.888,155.036
-158.999,131.748
-87.6611,174.149
-81.295,158.265
-79.8042,-51.7676
-126.572,148.606
-79.8042,-51.7676
-84.2665,68.1366
-92.6977,155.578
-63.0323,-13.2894
-78.8124,79.1999
-63.3766,48.7126
-76.4394,137.32
-146.5,159.442
-120.39,68.2364
-131.31,12.8114
-101.186,-30.438
-80.7021,119.178
-63.9293,125.264
-94.8902,-18.9169
-54.5592,153.687
-132.224,144.354
-163.324,-173.996
-140.015,128.14
-90.0217,-159.942
-105.016,114.993
-92.4373,-24.9184
-139.067,151.128
-94.4495,155.477
-67.113,130.986
-139.067,151.128
-79.8042,-51.7676
-100.071,-30.5973
-79.0461,140.465
-133.692,160.625
-55.0978,-28.7475
-143.945,-29.6663
-125.808,161.256
-80.8155,-6.06708
-74.834,114.337
-105.016,114.993
-79.5711,-3.57947
-140.935,0.74669
-92.4373,-24.9184
-79.5711,-3.57947
-79.5711,-3.57947
-124.884,19.6021
-140.015,128.14
-81.726,3.32943
-63.0323,-13.2894
-92.4373,-24.9184
-163.324,-173.996
-146.5,159.442
-126.572,148.606
-83.4155,167.107
-79.8481,171.55
-69.3106,28.4763
-83.4155,167.107
-140.015,128.14
-78.5111,-20.3255
-92.6977,155.578
-81.295,158.265
-78.8124,79.1999
-76.5285,161.645
-63.3766,48.7126
-63.9293,125.264
-140.935,0.74669
-149.471,13.3357
-114.659,-169.339
-100.594,25.3924
-126.572,148.606
-140.935,0.74669
-158.999,131.748
-143.192,142.831
-62.1342,-46.9588
-143.51,117.979
-79.0461,140.465
-128.789,146.287
-115.699,-3.08816
-69.3106,28.4763
-63.0323,-13.2894
-84.5673,149.51
-146.398,40.6628
-140.935,0.74669
-76.5285,161.645
-54.5592,153.687
-68.0958,-11.9147
-91.6216,17.2859
-63.9293,125.264
-100.071,-30.5973
